Código	Descrição	Situação	Situação Conferência	Situação Sorter	Cod. SKU	Num. Picking	Num. Pedido	Num. Caixa Plástica	Num. Endereço	Num. Posto	Num. Conferencia	Num. Controle	Cor LED	Data Início	Data Finalização	Data Conferência	Quantidade	Quantidade Separada	Quantidade Conferida	Usuário Operador	Usuário Conferência	Livre 1	Livre 2	Livre 3	Livre 4	Livre 5	Livre 6	Livre 6	Livre 6	Livre 6	Livre 10
401637	DISCO CORTE INOX 115x1,0x22,23mm           -NORTON	F	F		31371	285837	3590635	285837	150436	17	1			02/09/2025 14:26	02/09/2025 14:44	02/09/2025 16:06	7	7	7	KELVE.SILVA	BRUNO.KREMER	1	373465	PAPELAO	109373	21	PAPELAO	31645	7,89135E+12	PESADO	PACOTE
401638	FURADEIRA IMPACTO 3/8 560W/127V   TM500BR-B.DECKER	F	F		22268	285837	3590635	285837	150308	17	1			02/09/2025 14:26	02/09/2025 14:43	02/09/2025 16:06	2	2	2	KELVE.SILVA	BRUNO.KREMER	1	373477	PAPELAO	109373	21	PAPELAO	31645	8,85911E+11	PESADO	PEÇA
401639	LAMP.LED 15W/6500K                            KIAN	F	F		18866	285837	3590635	285837	150244	17	1			02/09/2025 14:26	02/09/2025 14:43	02/09/2025 16:06	1	1	1	KELVE.SILVA	BRUNO.KREMER	1	373493	PAPELAO	109373	21	PAPELAO	31645	1,78997E+13	PESADO	CAIXA
401640	"PILHA PALITO  Cx.C/60""AAA""        R03P4SG-ALFACELL"	F	F		19243	285837	3590635	285837	156119	18	1			02/09/2025 14:26	02/09/2025 15:00	02/09/2025 16:06	1	0	0	MAXWEL.SANTANA	BRUNO.KREMER	1	373449	PAPELAO	109373	21	PAPELAO	31645	2,78993E+13	PESADO	CAIXA
401641	DISCO DIAM.CORTE PORCELANATO FINO 110x20mm -NORTON	F	F		31319	285837	3590635	285837	156053	18	1			02/09/2025 14:26	02/09/2025 15:00	02/09/2025 16:06	2	0	0	MAXWEL.SANTANA	BRUNO.KREMER	1	373473	PAPELAO	109373	21	PAPELAO	31645	7,89135E+12	PESADO	CAIXA
401642	DISCO DIAM.CORTE PORCELANATO FINO 110x20mm -NORTON	F	F		31319	285838	3590635	285838	156053	18	1			02/09/2025 14:26	02/09/2025 14:59	02/09/2025 16:32	3	0	0	MAXWEL.SANTANA	BRUNO.KREMER	1	373473	PAPELAO	109373	21	PAPELAO	31645	7,89135E+12	PESADO	CAIXA
401645	"PILHA PEQUENA Cx.C/60""AA""          R6P4SG-ALFACELL"	F	F		19244	285838	3590635	285838	156192	19	1			02/09/2025 14:26	02/09/2025 15:41	02/09/2025 16:32	1	0	0	JOAO.MARCELO	BRUNO.KREMER	1	373466	PAPELAO	109373	21	PAPELAO	31645	2,78993E+13	PESADO	CAIXA
401646	"PILHA PALITO ALCALINA Cx.C/30""AAA"" LR032S-ALFACELL"	F	F		19247	285838	3590635	285838	159452	19	1			02/09/2025 14:26	02/09/2025 15:02	02/09/2025 16:32	1	1	1	KELVE.SILVA	BRUNO.KREMER	1	373481	PAPELAO	109373	21	PAPELAO	31645	2,78993E+13	PESADO	CAIXA
401643	RESIST.ORIG.ADVANCED 220V/6400W  3055-P LORENZETTI	F	F		12768	285838	3590635	285838	159497	19	1			02/09/2025 14:26	02/09/2025 15:04	02/09/2025 16:32	20	20	20	KELVE.SILVA	BRUNO.KREMER	1	373451	PAPELAO	109373	21	PAPELAO	31645	7,89645E+12	PESADO	PEÇA
401644	"PILHA PEQUENA ALCALINA Cx.C30""AA""   LR62S-ALFACELL"	F	F		19248	285838	3590635	285838	149998	19	1			02/09/2025 14:26	02/09/2025 15:03	02/09/2025 16:32	1	1	1	KELVE.SILVA	BRUNO.KREMER	1	373453	PAPELAO	109373	21	PAPELAO	31645	2,78993E+13	PESADO	CAIXA
401647	LAMP.LED 09W/6500K                            KIAN	F	F		18864	285838	3590635	285838	163413	101	1			02/09/2025 14:26	02/09/2025 14:47	02/09/2025 16:32	2	2	2	YURI.VITORIO	BRUNO.KREMER	1	373444	PAPELAO	109373	21	PAPELAO	31645	1,78997E+13	PESADO	CAIXA
401648	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285838	3590635	285838	163251	101	1			02/09/2025 14:26	02/09/2025 14:46	02/09/2025 16:32	7	7	7	YURI.VITORIO	BRUNO.KREMER	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401649	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285839	3590635	285839	163251	101	1			02/09/2025 14:26	02/09/2025 14:42	02/09/2025 14:55	15	15	15	YURI.VITORIO	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401650	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285840	3590635	285840	163251	101	1			02/09/2025 14:26	02/09/2025 14:44	02/09/2025 14:50	15	15	15	JOAO.SOUSA	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401651	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285841	3590635	285841	163251	101	1			02/09/2025 14:26	02/09/2025 14:44	02/09/2025 14:50	15	15	15	JOAO.SOUSA	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401652	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285842	3590635	285842	163251	101	1			02/09/2025 14:26	02/09/2025 14:40	02/09/2025 14:50	15	15	15	YURI.VITORIO	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401653	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285843	3590635	285843	163251	101	1			02/09/2025 14:27	02/09/2025 14:41	02/09/2025 14:50	15	15	15	YURI.VITORIO	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401654	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285844	3590635	285844	163251	101	1			02/09/2025 14:27	02/09/2025 14:41	02/09/2025 14:52	15	15	15	YURI.VITORIO	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401656	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	F	F		29710	285845	3590635	285845	163368	101	1			02/09/2025 14:27	02/09/2025 14:39	02/09/2025 14:46	14	14	14	JOAO.SOUSA	CHECK_WEIGHT	1	373462	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401655	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285845	3590635	285845	163251	101	1			02/09/2025 14:27	02/09/2025 14:37	02/09/2025 14:46	3	3	3	JOAO.SOUSA	CHECK_WEIGHT	1	373454	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401657	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	F	F		29710	285846	3590635	285846	163368	101	1			02/09/2025 14:27	02/09/2025 14:42	02/09/2025 14:56	17	17	17	YURI.VITORIO	FREDSON.SILVA	1	373462	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401658	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	F	F		29710	285847	3590635	285847	163368	101	1			02/09/2025 14:27	02/09/2025 14:45	02/09/2025 15:25	17	17	16	JOAO.SOUSA	BRUNO.KREMER	1	373462	PAPELAO	109373	21	PAPELAO	31645	7,89863E+12	PESADO	SACO
401659	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	F	F		29710	285848	3590635	443	163368	101	1			02/09/2025 14:30	02/09/2025 14:34	02/09/2025 14:51	2	2	2	JOAO.SOUSA	MAGNO.FERREIRA	3	373462	AGRO	109373	21	AGRO	31645	7,89863E+12	PESADO	SACO
401660	LAMP.LED 30W/6500K                            KIAN	F	F		20917	285848	3590635	443	163242	101	1			02/09/2025 14:30	02/09/2025 14:34	02/09/2025 14:51	20	20	20	JOAO.SOUSA	MAGNO.FERREIRA	3	373471	AGRO	109373	21	AGRO	31645	7,89971E+12	PESADO	PEÇA
401262	FITA SCOTCH FIXA FORTE EXTREMA 12mmx2,0m        3M	F	F		30801	285765	3590680	247	163045	5	1			02/09/2025 14:31	02/09/2025 14:39	02/09/2025 16:20	1	1	1	BRUNO.REIS	BRUNO.KREMER	3	373138	AGRO	109373	54	AGRO	31607	7,89104E+12	PESADO	PEÇA
401261	ABRAC.NYLON 2,5x150mm PRETA      C/20pcs-222511-HF	F	F		2054	285765	3590680	247	154023	3	1			02/09/2025 14:31	02/09/2025 14:38	02/09/2025 16:20	4	4	4	WILLIAN.COSTA	BRUNO.KREMER	3	373136	AGRO	109373	54	AGRO	31607	7,89359E+12	PESADO	PEÇA
401263	VERNIZ BRILHANTE NATURAL POLIULACK 900ml-SAYERLACK	F	F		18707	285765	3590680	247	154360	6	1			02/09/2025 14:31	02/09/2025 14:40	02/09/2025 16:20	2	2	2	BRUNO.REIS	BRUNO.KREMER	3	373133	AGRO	109373	54	AGRO	31607	7,89157E+12	PESADO	PEÇA
401264	"ARRUELA LISA ZINC.1/4"" 1kg/360pcs    26444-JOMARCA"	F	F		1030	285765	3590680	247	151156	8	1			02/09/2025 14:31	02/09/2025 14:42	02/09/2025 16:20	1	1	1	MATHEUS.FERREIRA	BRUNO.KREMER	3	373134	AGRO	109373	54	AGRO	31607	7,89218E+12	PESADO	KILO
401265	ABRAC.NYLON 7,6x500mm PRETA      C/20pcs-222527-HF	F	F		2656	285765	3590680	247	151660	10	1			02/09/2025 14:31	02/09/2025 14:43	02/09/2025 16:20	1	1	1	MARCOS.MOTA	BRUNO.KREMER	3	373141	AGRO	109373	54	AGRO	31607	7,89359E+12	PESADO	SACO
401267	FITA SCOTCH FIXA FORTE EXTREMA 24mmx2,0m        3M	F	F		18948	285765	3590680	247	151263	14	1			02/09/2025 14:31	02/09/2025 14:49	02/09/2025 16:20	2	2	2	WILLIAN.ARAUJO	BRUNO.KREMER	3	373135	AGRO	109373	54	AGRO	31607	7,89104E+12	PESADO	PEÇA
401266	ABRAC.NYLON 2,5x200mm PRETA     C/100PCS-322513-HF	F	F		20744	285765	3590680	247	158127	11	1			02/09/2025 14:31	02/09/2025 14:44	02/09/2025 16:20	2	2	2	YURI.SEBASTIAO	BRUNO.KREMER	3	373140	AGRO	109373	54	AGRO	31607	7,89359E+12	PESADO	SACO
401269	FITA SCOTCH FIXA FORTE TRANSP.12mmx2,0m         3M	F	F		18949	285765	3590680	247	150851	16	1			02/09/2025 14:31	02/09/2025 15:00	02/09/2025 16:20	2	0	0	JOAO.MARCELO	BRUNO.KREMER	3	373139	AGRO	109373	54	AGRO	31607	7,89104E+12	PESADO	PEÇA
401268	DISJ.CURVA C DIN 3X40A                  TRAMONTINA	F	F		23107	285765	3590680	247	155657	15	1			02/09/2025 14:31	02/09/2025 14:52	02/09/2025 16:20	1	1	1	JOAO.MARCELO	BRUNO.KREMER	3	373137	AGRO	109373	54	AGRO	31607	7,89144E+12	PESADO	PEÇA
401270	CADEADO 40mm ZAMAC                         -PILLER	F	F		24018	285765	3590680	247	159447	19	1			02/09/2025 14:31	02/09/2025 15:04	02/09/2025 16:20	2	2	2	MAXWEL.SANTANA	BRUNO.KREMER	3	373142	AGRO	109373	54	AGRO	31607	7,89892E+12	PESADO	PEÇA
401271	ABRAC.NYLON 2,5x100mm PRETA     C/100PCS-322510-HF	F	F		20741	285765	3590680	247	151938	101	1			02/09/2025 14:31	02/09/2025 14:35	02/09/2025 16:20	3	3	3	JOAO.SOUSA	BRUNO.KREMER	3	373143	AGRO	109373	54	AGRO	31607	7,89359E+12	PESADO	SACO
401481	PREGO C/CAB.19x36                           GERDAU	F	F		981	285808	3590700	244	163388	101	1			02/09/2025 14:31	02/09/2025 14:40	02/09/2025 15:08	3	3	3	JOAO.SOUSA	ALISON.TEIXEIRA	3	373337	AGRO	109374	4	AGRO	31634	7,89174E+12	PESADO	KILO
401483	NOVA DUCHA 3T.127v/5500w               D155-SINTEX	F	F		5850	285808	3590700	244	163358	101	1			02/09/2025 14:31	02/09/2025 14:54	02/09/2025 15:08	2	0	0	JOAO.SOUSA	ALISON.TEIXEIRA	3	373344	AGRO	109374	4	AGRO	31634	7,8967E+12	PESADO	PEÇA
401484	DUCHA BANHO QUENTE 4T 127v/5500w      BQ155-SINTEX	F	F		31040	285808	3590700	244	151953	101	1			02/09/2025 14:31	02/09/2025 14:41	02/09/2025 15:08	2	2	2	JOAO.SOUSA	ALISON.TEIXEIRA	3	373346	AGRO	109374	4	AGRO	31634	7,8967E+12	PESADO	PEÇA
401482	PREGO C/CAB.15x15                           GERDAU	F	F		974	285808	3590700	244	163189	101	1			02/09/2025 14:31	02/09/2025 14:37	02/09/2025 15:08	5	5	5	JOAO.SOUSA	ALISON.TEIXEIRA	3	373338	AGRO	109374	4	AGRO	31634	7,89174E+12	PESADO	KILO
401466	OCULOS SEGURANCA TRANSPARENTE            280212-HF	F	F		14004	285806	3590708	241	149572	3	1			02/09/2025 14:32	02/09/2025 14:44	02/09/2025 16:18	5	5	5	WILLIAN.COSTA	BRUNO.KREMER	3	373331	AGRO	109374	2	AGRO	31633	7,89359E+12	PESADO	PEÇA
401467	SUPORTE PAREDE ADESIVO VASSOURA/RODO C/10   125-HF	F	F		34181	285806	3590708	241	154577	7	1			02/09/2025 14:32	02/09/2025 14:47	02/09/2025 16:18	1	1	1	MATHEUS.FERREIRA	BRUNO.KREMER	3	373334	AGRO	109374	2	AGRO	31633	7,8931E+12	PESADO	SACO
401468	REBITE 512 4,8x12mm                 C/1000-NEW-FIX	F	F		955	285806	3590708	241	154776	9	1			02/09/2025 14:32	02/09/2025 14:50	02/09/2025 16:18	1	1	1	MARCOS.MOTA	BRUNO.KREMER	3	373332	AGRO	109374	2	AGRO	31633	7,89945E+12	PESADO	CAIXA
401470	"PORCA SEXT.ZINC.1/4"" C/200pcs        31223-JOMARCA"	F	F		25837	285806	3590708	241	151284	14	1			02/09/2025 14:32	02/09/2025 14:54	02/09/2025 16:18	1	1	1	WILLIAN.ARAUJO	BRUNO.KREMER	3	373330	AGRO	109374	2	AGRO	31633	7,89218E+12	PESADO	CAIXA
401469	DISJ.CURVA C DIN 1X10A                  TRAMONTINA	F	F		23090	285806	3590708	241	157933	10	1			02/09/2025 14:32	02/09/2025 14:53	02/09/2025 16:18	10	10	10	MARCOS.MOTA	BRUNO.KREMER	3	373333	AGRO	109374	2	AGRO	31633	7,89144E+12	PESADO	PEÇA
401471	ESCAPULA Nº10 S/BUCHA C/100pcs                 -WS	F	F		31177	285806	3590708	241	158669	15	1			02/09/2025 14:32	02/09/2025 14:56	02/09/2025 16:18	1	1	1	JOAO.MARCELO	BRUNO.KREMER	3	373336	AGRO	109374	2	AGRO	31633	7,89849E+12	PESADO	SACO
401472	DISJ.CURVA C DIN 1X20A                  TRAMONTINA	F	F		23091	285806	3590708	241	163310	101	1			02/09/2025 14:32	02/09/2025 14:40	02/09/2025 16:18	10	10	10	JOAO.SOUSA	BRUNO.KREMER	3	373335	AGRO	109374	2	AGRO	31633	7,89144E+12	PESADO	PEÇA
401485	ANTICORROSIVO 250ML/120GR              -CHEMICOLOR	F	F		30872	285809	3590723	248	150505	15	1			02/09/2025 14:32	02/09/2025 14:38	02/09/2025 14:40	1	1	1	WILLIAN.ARAUJO	CHECK_WEIGHT	3	373348	AGRO	109374	5	AGRO	31635	2,78997E+13	PESADO	CAIXA
401511	"VALV.RET.F.POCO 1""                       961-KRONA"	F	F		10462	285816	3590957	243	149249	1	1			02/09/2025 14:33	02/09/2025 14:48	02/09/2025 16:29	1	1	1	ELIEZER.FERREIRA	BRUNO.KREMER	3	373372	AGRO	109374	3	AGRO	31638	1,78978E+13	PESADO	CAIXA TEMP 2
401512	GANCHO Nº05 S/BUCHA C/100pcs                   -WS	F	F		31178	285816	3590957	243	157396	7	1			02/09/2025 14:33	02/09/2025 14:50	02/09/2025 16:29	1	1	1	MATHEUS.FERREIRA	BRUNO.KREMER	3	373370	AGRO	109374	3	AGRO	31638	7,89849E+12	PESADO	SACO
401513	ROLO LA FIBRAS C/CB.09cm               323/09-ROMA	F	F		28313	285816	3590957	243	150652	12	1			02/09/2025 14:33	02/09/2025 15:03	02/09/2025 16:29	10	0	0	WILTON.SANTOS	BRUNO.KREMER	3	373373	AGRO	109374	3	AGRO	31638	7,8916E+12	PESADO	PEÇA
401514	"TRINCHA MEDIA SINT.GRIS CB.BR.1.1/2""      312-ROMA"	F	F		80789	285816	3590957	243	163306	101	1			02/09/2025 14:33	02/09/2025 14:44	02/09/2025 16:29	12	12	12	YURI.VITORIO	BRUNO.KREMER	3	373371	AGRO	109374	3	AGRO	31638	7,8916E+12	PESADO	UNIDADE
401494	CURVA 90º SOLDAVEL 20mm                  406-KRONA	F	F		10326	285811	3590945	285811	149590	3	1			02/09/2025 14:33	02/09/2025 14:42	02/09/2025 15:46	1	1	1	WILLIAN.COSTA	ALISON.TEIXEIRA	1	373364	PAPELAO	109374	1	PAPELAO	31637	1,78978E+13	PESADO	CAIXA TEMP 2
401493	"REG.ESF.ROSC. 1""                         553-KRONA"	F	F		10651	285811	3590945	285811	157002	2	1			02/09/2025 14:33	02/09/2025 14:40	02/09/2025 15:46	12	12	6	ELIEZER.FERREIRA	ALISON.TEIXEIRA	1	373361	PAPELAO	109374	1	PAPELAO	31637	1,78978E+13	PESADO	CAIXA TEMP 3
401495	PARAF.SEXT.ROSCA SOBERBA 1/4x50        C/100-04504	F	F		21204	285811	3590945	285811	150802	7	1			02/09/2025 14:33	02/09/2025 14:43	02/09/2025 15:46	1	1	1	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373362	PAPELAO	109374	1	PAPELAO	31637	7,89218E+12	PESADO	CAIXA
401496	"PORTA CADEADO  2.1/2""                        -LOTH"	F	F		33551	285811	3590945	285811	157379	7	1			02/09/2025 14:33	02/09/2025 14:44	02/09/2025 15:46	10	10	10	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373363	PAPELAO	109374	1	PAPELAO	31637	7,89385E+12	PESADO	PEÇA
401497	CH.BIELA 15mm                          -TRAMONTINA	F	F		4519	285811	3590945	285811	157660	8	1			02/09/2025 14:33	02/09/2025 15:36	02/09/2025 15:46	1	1	1	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373357	PAPELAO	109374	1	PAPELAO	31637	2,78911E+13	PESADO	CAIXA
401498	TORN.MESA COZ.MOVEL PLUS BR.             2756-HERC	F	F		11390	285811	3590945	285811	151092	8	1			02/09/2025 14:33	02/09/2025 15:35	02/09/2025 15:46	12	12	12	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373369	PAPELAO	109374	1	PAPELAO	31637	7,89806E+12	PESADO	PEÇA
401499	DUCHA HIG.C/RAB.INOX CR.                  10008-HF	F	F		30223	285811	3590945	285811	150732	10	1			02/09/2025 14:33	02/09/2025 15:37	02/09/2025 15:46	1	1	1	MARCOS.MOTA	ALISON.TEIXEIRA	1	373365	PAPELAO	109374	1	PAPELAO	31637	7,89359E+12	PESADO	PEÇA
401500	DUCHA HIG.C/RAB.INOX CR.                  10008-HF	F	F		30223	285812	3590945	285812	150732	10	1			02/09/2025 14:33	02/09/2025 14:44	02/09/2025 15:14	5	5	5	MARCOS.MOTA	MAGNO.FERREIRA	1	373365	PAPELAO	109374	1	PAPELAO	31637	7,89359E+12	PESADO	PEÇA
401501	ESCOVA ACO 05 FILEIRAS S/CB.MAD.         4060-ROMA	F	F		12651	285812	3590945	285812	150967	13	1			02/09/2025 14:33	02/09/2025 14:51	02/09/2025 15:14	12	12	12	WILLIAN.ARAUJO	MAGNO.FERREIRA	1	373366	PAPELAO	109374	1	PAPELAO	31637	7,8916E+12	PESADO	PEÇA
401503	DISJ.CURVA C DIN 2X50A                     SOPRANO	F	F		26589	285812	3590945	285812	150932	16	1			02/09/2025 14:33	02/09/2025 14:53	02/09/2025 15:14	2	2	2	JOAO.MARCELO	MAGNO.FERREIRA	1	373360	PAPELAO	109374	1	PAPELAO	31637	1,78923E+13	PESADO	CAIXA
401502	CH.COMBINADA 17mm                      -TRAMONTINA	F	F		4553	285812	3590945	285812	158812	16	1			02/09/2025 14:33	02/09/2025 14:53	02/09/2025 15:14	6	6	6	JOAO.MARCELO	MAGNO.FERREIRA	1	373356	PAPELAO	109374	1	PAPELAO	31637	7,89111E+12	PESADO	PEÇA
401505	FITA CREPE 18x50m                     710-ADELBRAS	F	F		5161	285812	3590945	285812	150162	18	1			02/09/2025 14:33	02/09/2025 14:54	02/09/2025 15:14	1	1	1	MAXWEL.SANTANA	MAGNO.FERREIRA	1	373359	PAPELAO	109374	1	PAPELAO	31637	7,8966E+12	PESADO	CAIXA TEMP 2
401504	"PRENSA CABO  1/2"" PG19 PRETO                  -JNG"	F	F		32274	285812	3590945	285812	150931	16	1			02/09/2025 14:33	02/09/2025 14:53	02/09/2025 15:14	1	1	1	JOAO.MARCELO	MAGNO.FERREIRA	1	373368	PAPELAO	109374	1	PAPELAO	31637	1,78985E+13	PESADO	CAIXA
401506	FITA CREPE 18x50m                     710-ADELBRAS	F	F		5161	285813	3590945	285813	150162	18	1			02/09/2025 14:33	02/09/2025 14:55	02/09/2025 15:03	4	4	4	MAXWEL.SANTANA	FREDSON.SILVA	1	373359	PAPELAO	109374	1	PAPELAO	31637	7,8966E+12	PESADO	CAIXA TEMP 2
401507	FITA CREPE 18x50m                     710-ADELBRAS	F	F		5161	285814	3590945	285814	150162	18	1			02/09/2025 14:33	02/09/2025 14:59	02/09/2025 15:14	1	1	1	MAXWEL.SANTANA	ALISON.TEIXEIRA	1	373359	PAPELAO	109374	1	PAPELAO	31637	7,8966E+12	PESADO	CAIXA TEMP 2
401508	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285814	3590945	285814	163251	101	1			02/09/2025 14:33	02/09/2025 14:51	02/09/2025 15:14	11	11	11	YURI.VITORIO	ALISON.TEIXEIRA	1	373358	PAPELAO	109374	1	PAPELAO	31637	7,89863E+12	PESADO	SACO
401509	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	F	F		19775	285815	3590945	285815	163251	101	1			02/09/2025 14:33	02/09/2025 14:46	02/09/2025 15:02	4	4	4	JOAO.SOUSA	CHECK_WEIGHT	1	373358	PAPELAO	109374	1	PAPELAO	31637	7,89863E+12	PESADO	SACO
401510	LAMP.LED 50W/6500K                            KIAN	F	F		24545	285815	3590945	285815	163364	101	1			02/09/2025 14:33	02/09/2025 14:47	02/09/2025 15:02	15	15	15	JOAO.SOUSA	CHECK_WEIGHT	1	373367	PAPELAO	109374	1	PAPELAO	31637	7,89971E+12	PESADO	PEÇA
401661	BOTINA Nº43 ELASTICO MONO BICO PVC          CARTOM	F	F		28896	285849	3590943	285849	150031	4	1			02/09/2025 14:33	02/09/2025 15:00	02/09/2025 15:16	1	1	1	WILLIAN.COSTA	WILTON.SANTOS	1	373501	PAPELAO	109376	1	PAPELAO	31646	7,89861E+12	PESADO	PAR
401662	BOTINA Nº42 ELASTICO MONO BICO PVC          CARTOM	F	F		28895	285849	3590943	285849	163172	101	1			02/09/2025 14:33	02/09/2025 14:49	02/09/2025 15:16	1	1	1	JOAO.SOUSA	WILTON.SANTOS	1	373498	PAPELAO	109376	1	PAPELAO	31646	7,89861E+12	PESADO	PAR
401663	BOTINA Nº43 NOBUCK MARRON BIDENS CAD.       CARTOM	F	F		28904	285849	3590943	285849	163570	101	1			02/09/2025 14:33	02/09/2025 14:48	02/09/2025 15:16	1	1	1	JOAO.SOUSA	WILTON.SANTOS	1	373499	PAPELAO	109376	1	PAPELAO	31646	7,89861E+12	PESADO	PAR
401664	BOTINA Nº45 ELASTICO MONO BICO PVC          CARTOM	F	F		28898	285849	3590943	285849	151984	101	1			02/09/2025 14:33	02/09/2025 14:53	02/09/2025 15:16	1	0	0	WILTON.SANTOS	WILTON.SANTOS	1	373500	PAPELAO	109376	1	PAPELAO	31646	7,89861E+12	PESADO	PAR
401665	BOTINA Nº41 ELASTICO MONO BICO PVC          CARTOM	F	F		28894	285849	3590943	285849	163569	101	1			02/09/2025 14:33	02/09/2025 14:48	02/09/2025 15:16	1	1	1	JOAO.SOUSA	WILTON.SANTOS	1	373502	PAPELAO	109376	1	PAPELAO	31646	7,89861E+12	PESADO	PAR
401473	"ADAPT.SOLD.A.A.P/CX.D'AGUA 25mmx3/4""     342-KRONA"	F	F		10306	285807	3590700	188	149790	4	1			02/09/2025 14:35	02/09/2025 14:51	02/09/2025 15:28	1	1	1	WILLIAN.COSTA	MAGNO.FERREIRA	3	373341	AGRO	109374	4	AGRO	31634	1,78978E+13	PESADO	CAIXA TEMP 2
401474	PREGO C/CAB.17x21                           GERDAU	F	F		977	285807	3590700	188	154552	7	1			02/09/2025 14:35	02/09/2025 14:53	02/09/2025 15:28	5	5	5	MATHEUS.FERREIRA	MAGNO.FERREIRA	3	373342	AGRO	109374	4	AGRO	31634	7,89174E+12	PESADO	KILO
401475	PREGO C/CAB.18x24                         PREGOFIX	F	F		31313	285807	3590700	188	155433	13	1			02/09/2025 14:35	02/09/2025 14:57	02/09/2025 15:28	5	5	5	WILLIAN.ARAUJO	MAGNO.FERREIRA	3	373345	AGRO	109374	4	AGRO	31634	7,89945E+12	PESADO	KILO
401477	"ADAPT.SOLD.A.A.P/CX.D'AGUA 50MMX1.1/2""   345-KRONA"	F	F		10309	285807	3590700	188	150902	16	1			02/09/2025 14:35	02/09/2025 15:01	02/09/2025 15:28	1	1	1	JOAO.MARCELO	MAGNO.FERREIRA	3	373340	AGRO	109374	4	AGRO	31634	1,78978E+13	PESADO	CAIXA TEMP 2
401476	RESIST.04 TEMP.220v/6500w            RDT265-SINTEX	F	F		28861	285807	3590700	188	151292	14	1			02/09/2025 14:35	02/09/2025 15:00	02/09/2025 15:28	2	2	2	WILLIAN.ARAUJO	MAGNO.FERREIRA	3	373347	AGRO	109374	4	AGRO	31634	7,8967E+12	PESADO	PEÇA
401480	PREGO C/CAB.19x36                           GERDAU	F	F		981	285807	3590700	188	163388	101	1			02/09/2025 14:35	02/09/2025 14:48	02/09/2025 15:28	2	2	2	YURI.VITORIO	MAGNO.FERREIRA	3	373337	AGRO	109374	4	AGRO	31634	7,89174E+12	PESADO	KILO
401478	"BASE REG.PRESSAO 3/4"" B-1416         0024-FABRIMAR"	F	F		9029	285807	3590700	188	150290	17	1			02/09/2025 14:35	02/09/2025 15:07	02/09/2025 15:28	2	2	2	KELVE.SILVA	MAGNO.FERREIRA	3	373339	AGRO	109374	4	AGRO	31634	7,89151E+12	PESADO	PEÇA
401479	RESIST.ORIG 3 TEMP.ULTRA 220V/5500W 065A-LORENZETT	F	F		25894	285807	3590700	188	159507	19	1			02/09/2025 14:35	02/09/2025 15:08	02/09/2025 15:28	2	2	2	MAXWEL.SANTANA	MAGNO.FERREIRA	3	373343	AGRO	109374	4	AGRO	31634	7,89645E+12	PESADO	PEÇA
401155	SUPER GALVITE                          1/4-SHERWIN	F	F		18123	285736	3590713	488	155192	12	1			02/09/2025 14:35	02/09/2025 14:46	02/09/2025 14:48	12	12	12	YURI.SEBASTIAO	CHECK_WEIGHT	3	373043	AGRO	109373	9	AGRO	31597	7,89132E+12	PESADO	PEÇA
